Date;Open;High;Low;Close;Adj Close;Volume
2015-01-02;55,45000076293945;55,81999969482422;54,56999969482422;54,970001220703125;39,90232467651367;839400
2015-01-05;54,810001373291016;55,29999923706055;54,599998474121094;55,130001068115234;40,018455505371094;1053500
2015-01-06;55,38999938964844;55,58000183105469;54,400001525878906;54,40999984741211;39,495819091796875;903500
2015-01-07;54,63999938964844;55,029998779296875;53,41999816894531;54,66999816894531;39,68455123901367;1899300
2015-01-08;54,939998626708984;55,02000045776367;53,75;55,0;39,92409896850586;1789100
2015-01-09;54,97999954223633;55,29999923706055;53,130001068115234;53,220001220703125;38,63200378417969;1517000
2015-01-12;52,91999816894531;53,0099983215332;52,29999923706055;52,61000061035156;38,189208984375;1792200
2015-01-13;52,47999954223633;53,18000030517578;51,41999816894531;51,90999984741211;37,681087493896484;1418400
2015-01-14;51,720001220703125;52,400001525878906;51,56999969482422;52,20000076293945;37,8915901184082;1467900
2015-01-15;52,27000045776367;52,459999084472656;51,77000045776367;51,959999084472656;37,717376708984375;1288800
2015-01-16;51,869998931884766;52,58000183105469;51,83000183105469;52,540000915527344;38,138404846191406;1062300
2015-01-20;52,119998931884766;52,79999923706055;51,4900016784668;52,08000183105469;37,80448532104492;1668300
2015-01-21;51,91999816894531;52,869998931884766;51,79999923706055;52,81999969482422;38,341651916503906;1103600
2015-01-22;53,209999084472656;54,029998779296875;52,7599983215332;53,84000015258789;39,082061767578125;1138800
2015-01-23;53,56999969482422;55,18000030517578;52,70000076293945;54,939998626708984;39,88053894042969;2560800
2015-01-26;53,7599983215332;55,689998626708984;53,27000045776367;54,849998474121094;39,81521224975586;2473100
2015-01-27;54,29999923706055;55,02000045776367;53,689998626708984;54,650001525878906;39,67005157470703;1517000
2015-01-28;54,790000915527344;55,40999984741211;54,720001220703125;55,04999923706055;39,96038055419922;1146600
2015-01-29;55,060001373291016;55,900001525878906;55,0;55,77000045776367;40,483036041259766;1301700
2015-01-30;55,34000015258789;55,68000030517578;54,58000183105469;54,91999816894531;40,175777435302734;1307800
2015-02-02;54,68000030517578;54,90999984741211;53,900001525878906;54,70000076293945;40,01485061645508;1364400
2015-02-03;54,9900016784668;56,27000045776367;54,970001220703125;56,150001525878906;41,07557678222656;755500
2015-02-04;56,18000030517578;57,40999984741211;56,18000030517578;56,58000183105469;41,390132904052734;1315400
2015-02-05;56,54999923706055;56,779998779296875;55,88999938964844;56,130001068115234;41,06093978881836;1030100
2015-02-06;56,02000045776367;56,25;55,2599983215332;55,7400016784668;40,77564239501953;1548900
2015-02-09;58,400001525878906;60,65999984741211;57,20000076293945;59,65999984741211;43,64324188232422;4926600
2015-02-10;60,869998931884766;61,7400016784668;59,84000015258789;61,61000061035156;45,06974411010742;2821000
2015-02-11;62,0099983215332;62,43000030517578;61,11000061035156;61,20000076293945;44,76981735229492;1657200
2015-02-12;61,47999954223633;62,33000183105469;61,38999938964844;62,15999984741211;45,47207260131836;940200
2015-02-13;62,15999984741211;63,09000015258789;62,15999984741211;62,7400016784668;45,89637756347656;1436200
2015-02-17;62,58000183105469;62,9900016784668;62,060001373291016;62,470001220703125;45,698856353759766;1311700
2015-02-18;62,52000045776367;62,72999954223633;61,63999938964844;62,119998931884766;45,44281768798828;1216800
2015-02-19;62,2599983215332;62,40999984741211;61,5;61,779998779296875;45,19409942626953;1948300
2015-02-20;61,0;61,970001220703125;60,09000015258789;61,83000183105469;45,230674743652344;1668200
2015-02-23;61,97999954223633;62,02000045776367;61,54999923706055;62,02000045776367;45,36967086791992;1370500
2015-02-24;62,16999816894531;62,290000915527344;61,790000915527344;62,04999923706055;45,39161682128906;576100
2015-02-25;62,189998626708984;62,779998779296875;61,97999954223633;62,08000183105469;45,4135627746582;1040100
2015-02-26;62,0;62,599998474121094;61,83000183105469;62,5;45,72080612182617;606900
2015-02-27;62,599998474121094;62,77000045776367;62,0;62,31999969482422;45,589134216308594;730900
2015-03-02;62,45000076293945;63,470001220703125;62,38999938964844;63,150001525878906;46,19629669189453;697700
2015-03-03;62,79999923706055;63,18000030517578;62,470001220703125;62,720001220703125;45,88174819946289;711600
2015-03-04;63,2599983215332;63,310001373291016;62,11000061035156;62,43000030517578;45,66960144042969;645800
2015-03-05;62,619998931884766;62,849998474121094;62,13999938964844;62,43000030517578;45,66960144042969;782200
2015-03-06;62,25;62,2599983215332;61,40999984741211;61,650001525878906;45,099002838134766;1158600
2015-03-09;61,91999816894531;62,34000015258789;61,529998779296875;61,970001220703125;45,333099365234375;622100
2015-03-10;61,5099983215332;61,63999938964844;61,0;61,349998474121094;44,879539489746094;864500
2015-03-11;60,0099983215332;61,56999969482422;60,0099983215332;60,90999984741211;44,55767059326172;726400
2015-03-12;61,18000030517578;61,88999938964844;60,880001068115234;61,70000076293945;45,13557434082031;1182900
2015-03-13;61,81999969482422;62,5;60,220001220703125;60,72999954223633;44,42598342895508;1278400
2015-03-16;61,06999969482422;61,709999084472656;60,61000061035156;61,5;44,98927688598633;832700
2015-03-17;61,25;61,689998626708984;60,81999969482422;61,599998474121094;45,06242752075195;660300
2015-03-18;61,59000015258789;61,70000076293945;60,290000915527344;61,43000030517578;44,938072204589844;930800
2015-03-19;61,209999084472656;61,5;60,650001525878906;61,099998474121094;44,6966552734375;1309000
2015-03-20;61,31999969482422;61,4900016784668;60,810001373291016;61,08000183105469;44,682029724121094;2512600
2015-03-23;61,279998779296875;62,29999923706055;61,11000061035156;61,380001068115234;44,9015007019043;1128300
2015-03-24;61,56999969482422;62,060001373291016;61,31999969482422;61,4900016784668;44,98194885253906;898600
