Date;Open;High;Low;Close;Volume;Evento
2001-01-02;0,265625;0,2723209857940674;0,26004499197006226;0,265625;452312000;0
2001-01-03;0,2589290142059326;0,297991007566452;0,2578130066394806;0,2924109995365143;817073600;0
2001-01-04;0,3239400088787079;0,33035698533058167;0,3002229928970337;0,3046880066394806;739396000;0
2001-01-05;0,30245500802993774;0,31026801466941833;0,28683000802993774;0,2924109995365143;412356000;0
2001-01-08;0,30245500802993774;0,30329200625419617;0,2845979928970337;0,295758992433548;373699200;0
2001-01-09;0,3002229928970337;0,31501099467277527;0,295758992433548;0,30691999197006226;588929600;0
2001-01-10;0,297991007566452;0,3035709857940674;0,28683000802993774;0,295758992433548;580781600;0
2001-01-11;0,2901790142059326;0,33035698533058167;0,2901790142059326;0,3214290142059326;803734400;0
2001-01-12;0,3191959857940674;0,3214290142059326;0,3046880066394806;0,30691999197006226;423376800;0
2001-01-16;0,311383992433548;0,32589301466941833;0,3035709857940674;0,3058040142059326;306118400;0
2001-01-17;0,313616007566452;0,313616007566452;0,29464301466941833;0,3002229928970337;840873600;0
2001-01-18;0,31808000802993774;0,3348209857940674;0,31473198533058167;0,33370500802993774;1227010400;0
2001-01-19;0,3470979928970337;0,34933000802993774;0,33370500802993774;0,3482140004634857;776664000;0
2001-01-22;0,3404020071029663;0,3504459857940674;0,329241007566452;0,34375;519327200;0
2001-01-23;0,344866007566452;0,373883992433548;0,3404020071029663;0,3660709857940674;879530400;0
2001-01-24;0,3683040142059326;0,36941999197006226;0,34933000802993774;0,3660709857940674;717091200;0
2001-01-25;0,3671880066394806;0,3671880066394806;0,3526790142059326;0,3560270071029663;489708800;0
2001-01-26;0,3482140004634857;0,35379499197006226;0,3404020071029663;0,34933000802993774;482820800;0
2001-01-29;0,34933000802993774;0,38839301466941833;0,34933000802993774;0,3872770071029663;855528800;0
2001-01-30;0,38504499197006226;0,39285698533058167;0,37276801466941833;0,38839301466941833;692423200;0
2001-01-31;0,3839290142059326;0,4017859995365143;0,3828130066394806;0,3861609995365143;730704800;0
2001-02-01;0,36941999197006226;0,3839290142059326;0,3660709857940674;0,37723198533058167;369695200;0
2001-02-02;0,37723198533058167;0,391741007566452;0,3660709857940674;0,3683040142059326;427341600;0
2001-02-05;0,3660709857940674;0,3671880066394806;0,3526790142059326;0,360491007566452;286115200;0
2001-02-06;0,3599329888820648;0,381974995136261;0,35714301466941833;0,37723198533058167;462711200;0
2001-02-07;0,36886200308799744;0,37276801466941833;0,35379499197006226;0,3705359995365143;393887200;0
2001-02-08;0,3671880066394806;0,376116007566452;0,360491007566452;0,3705359995365143;604128000;0
2001-02-09;0,3660709857940674;0,3716520071029663;0,33370500802993774;0,34151801466941833;590083200;0
2001-02-12;0,3404020071029663;0,35714301466941833;0,3359380066394806;0,3515630066394806;274120000;0
2001-02-13;0,3560270071029663;0,36495500802993774;0,3392859995365143;0,34151801466941833;237070400;0
2001-02-14;0,342633992433548;0,3504459857940674;0,33035698533058167;0,3482140004634857;309120000;0
2001-02-15;0,3515630066394806;0,3671880066394806;0,3515630066394806;0,358258992433548;311416000;0
2001-02-16;0,3392859995365143;0,3482140004634857;0,3348209857940674;0,3392859995365143;263911200;0
2001-02-20;0,342633992433548;0,3470979928970337;0,3247770071029663;0,327008992433548;314893600;0
2001-02-21;0,32589301466941833;0,3560270071029663;0,32589301466941833;0,3370540142059326;390258400;0
2001-02-22;0,3404020071029663;0,34598198533058167;0,3214290142059326;0,3359380066394806;431961600;0
2001-02-23;0,3325890004634857;0,3370540142059326;0,32589301466941833;0,3359380066394806;293865600;0
2001-02-26;0,3404020071029663;0,3515630066394806;0,3314729928970337;0,3482140004634857;206438400;0
2001-02-27;0,3443079888820648;0,3470979928970337;0,33370500802993774;0,34598198533058167;348516000;0
2001-02-28;0,34598198533058167;0,3470979928970337;0,3236609995365143;0,32589301466941833;508233600;0
2001-03-01;0,31808000802993774;0,3348209857940674;0,30691999197006226;0,3348209857940674;330461600;0
2001-03-02;0,327008992433548;0,36495500802993774;0,32589301466941833;0,34375;406201600;0
2001-03-05;0,34598198533058167;0,3660709857940674;0,34375;0,3638390004634857;324172800;0
2001-03-06;0,36997801065444946;0,3939729928970337;0,36941999197006226;0,3839290142059326;731802400;0
2001-03-07;0,38058000802993774;0,3861609995365143;0,3705359995365143;0,3794640004634857;419540800;0
2001-03-08;0,36941999197006226;0,37723198533058167;0,36495500802993774;0,3716520071029663;204859200;0
2001-03-09;0,3683040142059326;0,36941999197006226;0,35714301466941833;0,36160698533058167;299135200;0
2001-03-12;0,3515630066394806;0,3549109995365143;0,3236609995365143;0,3325890004634857;391020000;0
2001-03-13;0,3370540142059326;0,34933000802993774;0,3247770071029663;0,34933000802993774;443329600;0
2001-03-14;0,33035698533058167;0,3660709857940674;0,329241007566452;0,36495500802993774;477775200;0
2001-03-15;0,37276801466941833;0,3816959857940674;0,3515630066394806;0,3515630066394806;529317600;0
2001-03-16;0,3392859995365143;0,3627229928970337;0,3370540142059326;0,3504459857940674;470316000;0
2001-03-19;0,3526790142059326;0,3683040142059326;0,3482140004634857;0,3671880066394806;356008800;0
2001-03-20;0,36997801065444946;0,373883992433548;0,3515630066394806;0,3515630066394806;499206400;0
2001-03-21;0,35323700308799744;0,37276801466941833;0,34598198533058167;0,359375;371375200;0
2001-03-22;0,3638390004634857;0,38839301466941833;0,360491007566452;0,3861609995365143;723301600;0
2001-03-23;0,3939729928970337;0,420758992433548;0,39285698533058167;0,4107140004634857;944888000;0
2001-03-26;0,4130359888076782;0,42410698533058167;0,3773210048675537;0,38892900943756104;734451200;0
2001-03-27;0,39178600907325745;0,4116069972515106;0,39107099175453186;0,408392995595932;543821600;0
2001-03-28;0,39428600668907166;0,4017859995365143;0,3839290142059326;0,39589300751686096;584662400;0
2001-03-29;0,38874998688697815;0,41874998807907104;0,3839290142059326;0,4023210108280182;613065600;0
2001-03-30;0,4026789963245392;0,4057140052318573;0,381071001291275;0,39410701394081116;400349600;0
