Date;Open;High;Low;Close;Volume;Evento
2007-01-03;74,47000122070312;75,5999984741211;74,44000244140625;75,1500015258789;1864400;0
2007-01-04;74,91000366210938;75,12999725341797;74,61000061035156;74,95999908447266;858200;0
2007-01-05;74,95999908447266;74,95999908447266;73,86000061035156;74,0999984741211;900400;0
2007-01-08;74,19999694824219;75,01000213623047;73,69999694824219;74,94000244140625;1588500;0
2007-01-09;74,95999908447266;75,6500015258789;74,56999969482422;75,11000061035156;2011800;0
2007-01-10;74,55999755859375;74,97000122070312;74,43000030517578;74,97000122070312;1265000;0
2007-01-11;75,12000274658203;75,45999908447266;74,75;74,9800033569336;1190500;0
2007-01-12;74,8499984741211;74,95999908447266;74,5999984741211;74,83000183105469;1052000;0
2007-01-16;75,0199966430664;75,05999755859375;74,5;74,76000213623047;1197900;0
2007-01-17;74,76000213623047;74,98999786376953;74,41000366210938;74,66000366210938;1120100;0
2007-01-18;74,80000305175781;75,0;74,61000061035156;74,8499984741211;804000;0
2007-01-19;75,1500015258789;75,1500015258789;74,30000305175781;74,81999969482422;1241600;0
2007-01-22;74,6500015258789;74,6500015258789;73,6500015258789;73,91999816894531;1523300;0
2007-01-23;74,30000305175781;74,30000305175781;73,0;73,13999938964844;1866600;0
2007-01-24;73,19999694824219;73,73999786376953;72,91000366210938;73,69999694824219;1331700;0
2007-01-25;73,80999755859375;73,80999755859375;72,31999969482422;72,6500015258789;1727600;0
2007-01-26;72,68000030517578;72,94999694824219;72,0199966430664;72,9000015258789;1393200;0
2007-01-29;72,91999816894531;73,12000274658203;72,5999984741211;72,9000015258789;1295900;0
2007-01-30;72,91999816894531;73,5;72,80000305175781;73,4800033569336;857500;0
2007-01-31;73,04000091552734;73,91999816894531;72,77999877929688;73,7699966430664;1127100;0
2007-02-01;73,87000274658203;74,0;73,4000015258789;73,66999816894531;1131300;0
2007-02-02;73,9000015258789;74,06999969482422;73,77999877929688;73,97000122070312;738800;0
2007-02-05;74,04000091552734;74,37000274658203;73,58999633789062;74,22000122070312;891400;0
2007-02-06;74,30999755859375;74,70999908447266;74,0199966430664;74,29000091552734;1109200;0
2007-02-07;74,2699966430664;74,93000030517578;74,0;74,7699966430664;780300;0
2007-02-08;74,77999877929688;74,77999877929688;74,0;74,5999984741211;1249800;0
2007-02-09;74,73999786376953;75,19999694824219;74,33000183105469;74,62999725341797;1266700;0
2007-02-12;74,75;74,91999816894531;74,5;74,87000274658203;989100;0
2007-02-13;75,0;75,76000213623047;74,8499984741211;75,76000213623047;2333100;0
2007-02-14;75,80000305175781;76,05000305175781;75,51000213623047;75,66999816894531;1581300;0
2007-02-15;75,72000122070312;75,98999786376953;75,55999755859375;75,61000061035156;1250100;0
2007-02-16;75,5199966430664;75,87000274658203;75,05000305175781;75,62999725341797;5524400;0
2007-02-20;75,8499984741211;76,41000366210938;74,23999786376953;76,2300033569336;1229700;0
2007-02-21;76,0;76,1500015258789;75,7300033569336;75,8499984741211;1013900;0
2007-02-22;75,91000366210938;76,20999908447266;75,2699966430664;75,69999694824219;1226500;0
2007-02-23;75,94999694824219;75,94999694824219;75,27999877929688;75,5;1823500;0
2007-02-26;75,69999694824219;75,87999725341797;75,36000061035156;75,66000366210938;1676800;0
2007-02-27;74,54000091552734;75,16000366210938;73,11000061035156;73,3499984741211;2178600;0
2007-02-28;74,0;74,0999984741211;72,80000305175781;73,29000091552734;2173100;0
2007-03-01;72,6500015258789;73,61000061035156;71,91999816894531;73,08999633789062;1571300;0
2007-03-02;73,0999984741211;73,87000274658203;72,56999969482422;73,25;8519400;0
2007-03-05;72,12000274658203;72,58000183105469;71,41000366210938;71,69999694824219;3040600;0
2007-03-06;72,47000122070312;72,76000213623047;71,95999908447266;72,52999877929688;3102700;0
2007-03-07;72,54000091552734;72,5999984741211;71,62000274658203;71,62000274658203;1553400;0
2007-03-08;72,25;72,75;71,33000183105469;72,02999877929688;1967800;0
2007-03-09;72,31999969482422;72,44999694824219;71,63999938964844;71,75;1084100;0
2007-03-12;71,76000213623047;72,11000061035156;71,0999984741211;72,02999877929688;1502300;0
2007-03-13;71,75;71,75;69,77999877929688;69,9000015258789;2742300;0
2007-03-14;70,27999877929688;70,43000030517578;68,76000213623047;69,7300033569336;2771400;0
2007-03-15;68,5999984741211;71,5999984741211;68,5999984741211;70,23999786376953;2012900;0
2007-03-16;70,37999725341797;70,86000061035156;69,7300033569336;70,0999984741211;2135100;0
2007-03-19;70,5;71,25;70,23999786376953;71,04000091552734;1554500;0
2007-03-20;71,13999938964844;71,61000061035156;70,87000274658203;71,3499984741211;1500000;0
2007-03-21;71,36000061035156;72,81999969482422;71,0199966430664;72,54000091552734;2032500;0
2007-03-22;72,66999816894531;72,80000305175781;72,04000091552734;72,25;2684000;0
2007-03-23;72,26000213623047;72,69999694824219;72,04000091552734;72,22000122070312;1056600;0
2007-03-26;72,01000213623047;72,19999694824219;71,31999969482422;72,18000030517578;1395500;0
2007-03-27;72,18000030517578;72,62000274658203;71,76000213623047;72,61000061035156;2710200;0
2007-03-28;72,61000061035156;72,61000061035156;71,4000015258789;71,44000244140625;1719600;0
2007-03-29;72,06999969482422;72,26000213623047;71,62999725341797;72,1500015258789;1879000;0
2007-03-30;72,30000305175781;72,44000244140625;71,41000366210938;71,97000122070312;2272900;0
2007-04-02;71,97000122070312;71,97000122070312;70,56999969482422;70,79000091552734;2737200;0
2007-04-03;71,05000305175781;72,5199966430664;71,05000305175781;71,86000061035156;3084000;0
2007-04-04;72,06999969482422;72,58000183105469;71,69000244140625;72,12000274658203;2882900;0
2007-04-05;72,19999694824219;72,9000015258789;72,11000061035156;72,7699966430664;1662300;0
2007-04-09;72,77999877929688;73,25;72,26000213623047;72,61000061035156;1918100;0
2007-04-10;72,62000274658203;73,06999969482422;72,44000244140625;72,87999725341797;2798100;0
2007-04-11;72,5999984741211;72,5999984741211;71,7699966430664;72,02999877929688;1596700;0
2007-04-12;72,0;72,0;70,76000213623047;71,0999984741211;2142400;0
2007-04-13;70,30999755859375;73,1500015258789;70,30999755859375;72,88999938964844;2902500;0
2007-04-16;73,22000122070312;74,23999786376953;73,19000244140625;73,62000274658203;2344400;0
2007-04-17;73,79000091552734;74,08999633789062;73,37000274658203;73,87000274658203;1828500;0
2007-04-18;74,94999694824219;75,86000061035156;74,43000030517578;75,33999633789062;3411900;0
2007-04-19;75,33999633789062;76,0;74,6500015258789;75,62000274658203;2451000;0
2007-04-20;76,0999984741211;76,1500015258789;75,19999694824219;75,8499984741211;2416400;0
2007-04-23;75,8499984741211;75,9000015258789;74,6500015258789;74,77999877929688;1672900;0
2007-04-24;75,12000274658203;75,1500015258789;73,87999725341797;74,55999755859375;1633300;0
2007-04-25;75,0999984741211;75,19999694824219;74,62000274658203;74,83999633789062;1442600;0
2007-04-26;74,9800033569336;75,13999938964844;74,52999877929688;74,76000213623047;2070700;0
2007-04-27;74,45999908447266;74,83000183105469;74,25;74,58999633789062;981800;0
2007-04-30;74,61000061035156;74,87999725341797;74,05000305175781;74,0999984741211;1662200;0
2007-05-01;74,2300033569336;74,75;73,68000030517578;74,38999938964844;2973200;0
2007-05-02;74,47000122070312;74,72000122070312;74,23999786376953;74,41999816894531;1165500;0
2007-05-03;74,58999633789062;74,9800033569336;74,30000305175781;74,9800033569336;1402300;0
2007-05-04;75,05999755859375;75,23999786376953;74,58999633789062;74,87999725341797;1274300;0
2007-05-07;75,05000305175781;75,45999908447266;75,0;75,27999877929688;647400;0
2007-05-08;75,19999694824219;75,4000015258789;74,94999694824219;75,23999786376953;1636800;0
2007-05-09;75,20999908447266;75,48999786376953;74,81999969482422;75,2699966430664;954400;0
2007-05-10;75,13999938964844;75,1500015258789;74,12999725341797;74,1500015258789;1150300;0
2007-05-11;74,25;74,8499984741211;74,1500015258789;74,73999786376953;949500;0
2007-05-14;74,73999786376953;74,73999786376953;73,9800033569336;74,0999984741211;1143200;0
2007-05-15;74,3499984741211;75,22000122070312;74,27999877929688;74,47000122070312;1251500;0
2007-05-16;74,87999725341797;75,11000061035156;74,23999786376953;74,83000183105469;1073100;0
2007-05-17;74,80000305175781;74,94999694824219;74,33999633789062;74,6500015258789;1014600;0
